1.491288000000000058e-01
2.449600000000000111e-01
2.449600000000000111e-01
2.449600000000000111e-01
2.637100000000000000e-01
2.637100000000000000e-01
2.693975000000000120e-01
3.437617000000000034e-01
4.148706999999999812e-01
4.985795999999999006e-01
5.892977999999999827e-01
5.892977999999999827e-01
6.078343999999999969e-01
6.976746000000000336e-01
8.636350999999999889e-01
9.196073000000000164e-01
9.686244000000000520e-01
9.686244000000000520e-01
9.812540000000000706e-01
9.812540000000000706e-01
9.836544000000000398e-01
9.836544000000000398e-01
9.836544000000000398e-01
9.836544000000000398e-01
9.836544000000000398e-01
1.060613800000000051e+00
1.077655699999999994e+00
1.077655699999999994e+00
1.138508499999999923e+00
1.259045199999999864e+00
1.279866500000000018e+00
1.279866500000000018e+00
1.279866500000000018e+00
1.279866500000000018e+00
1.279866500000000018e+00
1.279866500000000018e+00
1.294321399999999844e+00
1.294321399999999844e+00
1.294321399999999844e+00
1.294321399999999844e+00
1.294321399999999844e+00
1.294321399999999844e+00
1.305640700000000098e+00
1.305640700000000098e+00
1.329392099999999965e+00
1.329392099999999965e+00
1.372830599999999901e+00
1.437672399999999850e+00
1.437672399999999850e+00
1.437672399999999850e+00
